time_s,x,y,heading,lap_progress,lap_distance,speed,speed_kmh,throttle,brake,steer,setup,aero_mode,drag_force,downforce,front_downforce,rear_downforce,battery_energy,battery_charge,deployment_power,recovery_power,steering_angle,yaw_rate,ax,ay,longitudinal_acceleration,lateral_acceleration,front_slip_angle,rear_slip_angle,front_grip_usage,rear_grip_usage,tire_grip_usage,front_load,rear_load,tire_temperature,tire_wear,tire_condition_grip,lateral_load_transfer,handling_balance,on_track,ai_target_speed,ai_path_error,ai_heading_error,ai_decision
0.016666666666666666,1049.9831202181817,359.9166666666667,-1.5715079108772287,6.347904082559801e-05,0.12065229943034828,5.101542641519332,1.8365553509469597,1.0,0.0,-0.6548191222615612,balanced,corner,0.0,0.0,0.0,0.0,2800000.0,0.7,0.0,0.0,-0.047474386363963186,-0.042695044939930274,-60.767214545872854,-300.0,300.0,-60.767214545872875,0.047474386363963186,0.0,0.2484269302143547,0.7645415808681115,0.7645415808681115,0.384,0.616,45.15530692327902,7.306547860953889e-06,0.6512395052190472,0.013368787200092033,understeer,True,83.56143694850962,0.7778655853092005,-0.49111434169617096,throttle
0.03333333333333333,1049.9936587377783,359.7549965431837,-1.5710024850312998,0.00018662614042798322,0.35471350360050335,9.720794267969788,3.4994859364691235,1.0,0.0,-0.6578998665098824,balanced,corner,0.2273152962155094,0.7659537155087817,0.34467917197895176,0.4212745435298299,2800000.0,0.7,0.0,0.0,-0.08923782839043426,0.030325550755730592,98.705885093558,-282.0124445385799,281.9421356090759,98.90653565322033,-0.07865902692134116,0.0012876947870263478,0.41082372564275377,0.7630931413832158,0.7630931413832158,0.384,0.616,45.31063889423768,1.4585437141280197e-05,0.6524792107499453,0.021759437843708474,understeer,True,83.62155398238832,0.7802509189035721,-0.4934248998824118,throttle
0.05,1049.9389592708544,359.51506690732936,-1.5735105905958002,0.00036943620065619376,0.702173922640732,14.76515298378794,5.315455074163658,1.0,0.0,-0.6636319973701795,balanced,corner,0.8253328325027969,2.781012805172468,1.2514557623276106,1.5295570428448573,2800000.0,0.7,0.0,0.0,-0.126196419650968,-0.15048633387002905,-234.8567514734844,-281.7342445371486,281.78265620347247,-234.79866464805863,0.2392229888995791,-0.007791698828490478,1.0,0.7621014275578479,1.0,0.384,0.616,45.49993335351863,2.7085437141280197e-05,0.6539884842340505,0.06499963390979178,understeer,True,83.7380550855768,0.7415439988528094,-0.4977239980276347,throttle
0.06666666666666667,1049.9426054777484,359.19677871390934,-1.57266223505266,0.0006119100886355957,1.1630352046646153,19.098544657199287,6.8754760765917435,1.0,0.0,-0.6656380752901342,balanced,corner,1.9041515946067968,6.41616298182725,2.8872733418222625,3.528889640004987,2800000.0,0.7,0.0,0.0,-0.15868062765313173,0.05090133258841245,210.0444257439518,-282.09080723631064,281.5196528419549,210.80931994834822,-0.2854671920394376,0.025596585969610976,1.0,0.7650720641607074,1.0,0.384,0.616,45.68822812121714,3.95854371412802e-05,0.6554897369092665,0.07261643777793174,understeer,True,83.9106972590906,0.7542872519193715,-0.49922855646760067,throttle
0.08333333333333333,1049.896973163747,358.80048295614966,-1.5755411677361195,0.0009139123365366372,1.7370398709055923,23.934859275083404,8.616549339030026,1.0,0.0,-0.6734195730944869,balanced,corner,3.185856188275198,10.73495019962295,4.830727589830328,5.9042226097926225,2800000.0,0.7,0.0,0.0,-0.18766846824584055,-0.17273596100757085,-177.4026752238246,-280.8272316228083,281.15775968156254,-176.87836885369828,0.2648073127258833,-0.05060522412706304,1.0,0.7783133213743793,1.0,0.384,0.616,45.87534724749286,5.20854371412802e-05,0.6569815614082687,0.059205993218632395,understeer,True,84.13912619204203,0.6949161448210698,-0.5050646798208651,throttle
0.09999999999999999,1049.8492557297852,358.32622617892406,-1.5763599189466035,0.0012753838849533946,2.4240756693032184,28.599076895835896,10.295667682500923,1.0,0.0,-0.6767916980295592,balanced,corner,5.003655204088744,16.86014253551642,7.587064140982389,9.273078394534032,2800000.0,0.7,0.0,0.0,-0.21327730782225351,-0.049125072629043726,-7.506431856475513,-280.6596700773611,280.692127456916,-6.174666862230396,-0.06399117732913229,0.06382853177066647,0.33121491086821453,0.7881957825954569,0.7881957825954569,0.384,0.616,46.03023878040429,5.985109453754601e-05,0.6582174844139793,0.0013584267096906871,neutral,True,84.4227410450669,0.6709314114576266,-0.5075937735221694,throttle
0.11666666666666665,1049.78585422986,357.77424235344205,-1.579532095372344,0.0016962195687736563,3.223942716361412,33.33678475245423,12.001242510883523,1.0,0.0,-0.68369873669246,balanced,corner,7.1438059554330495,24.071520067220053,10.832184030249024,13.239336036971029,2800000.0,0.7,0.0,0.0,-0.23618580275467516,-0.19033058554442778,-56.46263746901798,-279.8173737229718,280.1271765286309,-54.904981898515345,0.10061342605394408,-0.053536379311980485,0.5197357222870009,0.7773404575800827,0.7773404575800827,0.384,0.616,46.184077315510564,6.740432187493116e-05,0.6594450587152035,0.012079096017673376,understeer,True,84.76089355790883,0.6353926038134512,-0.5127740525193449,throttle
0.13333333333333333,1049.7034082299763,357.14479399762246,-1.582375348652979,0.002176298201356395,4.136410677048168,38.08949030830954,13.712216510991436,1.0,0.0,-0.6882199597152813,balanced,corner,9.706732030097621,32.70746662315503,14.718359980419763,17.989106642735265,2800000.0,0.7,0.0,0.0,-0.2565585244896986,-0.17059519683810842,-68.56019984988316,-278.87230921529726,279.46058682253505,-66.12145085622858,0.01741366802912314,0.03176228679634127,0.08977419290485213,0.7613079883805088,0.7613079883805088,0.384,0.616,46.33549184811081,7.464919503958088e-05,0.660653356680064,0.014546719188370288,neutral,True,85.15277088837102,0.6022128266224063,-0.516164969786461,throttle
0.15,1049.606093315495,356.4380975834141,-1.5860934418496535,0.0027155078594556363,5.161266822928859,42.80191645204346,15.408689922735643,1.0,0.0,-0.6938503490813556,balanced,corner,12.6717308835014,42.6982236291895,19.214200633135274,23.484022996054225,2800000.0,0.7,0.0,0.0,-0.27479285923688457,-0.2230855918004756,-53.52809255177517,-278.09301019964425,278.6941570258472,-50.30453114564639,0.051125437994935824,-0.010968137310051787,0.26304998485632775,0.7528027835680069,0.7528027835680069,0.384,0.616,46.48501922990879,8.173309542642762e-05,0.6618466133807299,0.011066996852042207,understeer,True,85.59742234487237,0.5752569840372761,-0.5203877618110166,throttle
0.16666666666666666,1049.4890963683706,355.65451870575646,-1.5903766308755962,0.0033136786020490196,6.298188153295712,47.535911849164435,17.112928265699196,1.0,0.0,-0.6990065944874825,balanced,corner,16.001181390898957,53.91702425194214,24.262660913373963,29.654363338568174,2800000.0,0.7,0.0,0.0,-0.2911217299326165,-0.25699134155656306,-70.85531751507786,-276.7768684173989,277.8283255890473,-66.61330506356005,0.04786879371537575,0.0038704703680283266,0.2458085928228965,0.7505137976043951,0.7505137976043951,0.384,0.616,46.634082574386795,8.877398243135976e-05,0.6630361651626465,0.014654927113983212,understeer,True,86.09378108335663,0.5515313956884171,-0.5242549458656118,throttle
